"x","y",".sample"
13.0003295274663,37.2565639881867,1
16.1110541680831,54.3615230609619,1
10.7977099947752,31.519995610922,1
2.14186053751761,11.4677305108678,1
12.4159495693117,47.2980760373278,1
5.49276619669372,20.304222804639,1
18.3607758483776,77.1594653776256,1
10.2301424341639,25.445217145476,1
11.8802709640272,40.4165407032439,1
10.852438073405,31.9741353723602,1
1.03456211146516,10.5638796927593,1
7.56389570561912,20.8402828974489,1
14.5776564720241,46.1451387395696,1
15.7368647621595,64.6632517432167,1
2.80111356581909,13.7042579335809,1
6.94944661625409,20.0141517026882,1
1.15432030140971,11.0632930083994,1
5.90961674488839,19.1711201134038,1
1.01395714356554,11.0260459402823,1
6.40227101313076,18.3359188307592,1
15.7722501697041,60.0066380001293,1
11.8096058290627,37.2600686770088,1
17.2381191955304,87.6033021283914,1
16.304103650343,65.8886301590426,1
1.65325402829967,12.540682212416,1
6.46709333051122,18.4357185768844,1
18.4395835020413,90.5052839531021,1
1.06390010532168,11.0133753686903,1
14.5682755292436,51.7746362904476,1
17.3098805806844,56.0434919562665,1
1.72757822670027,15.4313905274709,1
16.2898473608423,64.0916998333796,1
2.11744956571961,11.9368809521977,1
11.390468963758,31.2010348963203,1
14.1016638453031,45.6788173687622,1
14.5875640566373,44.9054728784065,1
3.75422082197631,13.5758014798701,1
3.32875239319697,14.5144938038973,1
15.5781244472549,53.9503580125812,1
19.5379722939618,101.066697577264,1
15.7012725045499,56.6545014239504,1
17.8080355368538,80.6089755853342,1
14.075757502819,51.3271178497797,1
19.9556171253156,107.326885986871,1
5.99410875139516,20.24187779294,1
14.6545156263491,43.5402673089807,1
11.2814505592537,33.5656312317519,1
8.06869588620513,24.3834368099958,1
17.1959578484262,60.8152961564111,1
8.13388085837773,27.2353873403456,1
10.2492753702169,22.7211822791922,2
5.48708755579913,17.7793337707814,2
3.14508066659949,11.9302032739265,2
18.4501446829887,84.2153056637349,2
18.3625412350503,83.6336275234329,2
10.7290148673811,38.9489541818161,2
13.5936879370722,41.8412653087403,2
2.25483335262889,10.9224322878384,2
11.3148076222882,37.4543478233189,2
3.35044490367889,13.4981615314672,2
14.0117736095773,39.5862741877086,2
3.20490469420299,13.1034693792729,2
9.75129040784485,30.1858552075811,2
10.7233803026908,34.2801557447347,2
0.467872875450129,10.7158848090069,2
10.8571862078802,35.5305581087682,2
0.557933026669497,10.1293825654024,2
3.15222297577716,13.1473229157201,2
16.1419562904503,65.514527794642,2
12.3735339216858,33.6475919120788,2
4.22262219053653,16.2287569307434,2
10.3672862060303,25.3690192234069,2
9.17649570694294,23.3179290417576,2
8.70171818035015,26.278371395141,2
4.3829156841017,14.6942970871981,2
10.7707673503281,28.9052941791339,2
11.3066264659491,32.0549341829951,2
12.9183957286689,43.4107764638262,2
14.5554755633162,51.1089442134044,2
2.10781434509883,12.9773604768015,2
9.18047829035025,29.6479975996757,2
9.82193968049346,26.9545093360762,2
1.55754473160006,11.555590755439,2
13.5505229095841,37.8209233218833,2
7.04463031612644,22.2500129317341,2
14.6233017251459,51.3285547508824,2
2.77448333061089,13.8372186476643,2
16.1523676485833,65.876022454582,2
12.8705505479804,40.5434951344578,2
17.3763020650598,98.4084055819807,2
19.5131517082118,103.967430835264,2
4.4163645001087,15.1777922745829,2
11.2750409861942,31.6263107228362,2
10.2044988021338,28.9203256194308,2
3.73731613454933,18.7258250913435,2
16.2971398733895,61.2186494262546,2
8.19662051737047,25.0295164756628,2
15.0697158378907,55.2293215365284,2
10.2462279353281,28.1559606094223,2
15.1450236380272,56.5722169518166,2
10.7637688126498,38.4688374851744,3
6.4429453643275,20.0676381573599,3
3.84604086412268,14.690404223897,3
13.5199303938659,41.3861832843934,3
4.3333980262648,13.3899211979083,3
11.8537456643794,38.4399724437543,3
4.84214383426263,13.6211439583074,3
5.44804283542322,16.4138978528229,3
1.07053384508928,10.515026143857,3
17.8000093330035,89.8391328506628,3
5.38901096812772,21.2543310840266,3
4.83166831700272,17.541574647204,3
4.94599845230162,18.4104615003805,3
11.4391261031282,29.9997564754741,3
8.69960503434868,26.220910645543,3
1.60850470312856,11.2647269416823,3
2.21952526260892,12.3714214662944,3
10.3618396561621,33.1411836017957,3
11.8376079985414,31.765021985639,3
19.998077159293,116.311896014048,3
15.5820308554568,51.7872331244021,3
7.0906293421735,19.842303744716,3
17.358816619769,85.1816412620974,3
3.29057356925092,15.3804665569427,3
9.24314539486829,27.6587542225067,3
5.36284580724264,18.5448256105368,3
19.4158256386482,95.9449463004061,3
8.06352962907328,20.3378894482095,3
12.3823519086081,42.5368200311158,3
0.489996399134347,10.8927187633996,3
8.03900597110315,21.3352135260577,3
10.2410546537926,25.3904202920595,3
14.1305080025202,51.4082443658239,3
1.67929845819607,11.2258469364295,3
17.3288522763627,68.8991088344181,3
9.2906533764201,23.6002421582141,3
6.40030081817447,21.2709851675096,3
3.86830215556698,14.8004159629333,3
8.75038833332913,33.0343382914438,3
1.17539768854332,11.3486432577836,3
16.6524077150266,73.6619464804298,3
9.80579225243724,27.3080058917186,3
2.78868914578271,10.9025872757846,3
18.3008207109442,74.7390503935405,3
2.07413730089905,12.6627020442472,3
0.434661949220995,10.0504022800228,3
16.2930602329749,65.9535038356794,3
7.47066649564844,20.8632024650831,3
13.5949706791087,39.4604055495251,3
16.852200167904,79.4477539121528,3
16.7156638676974,57.6951081114074,4
3.32025295332975,13.398624546791,4
8.74771995069937,24.6779509488488,4
3.15515829002082,12.8373546869547,4
8.16579538829922,27.92107698007,4
1.54079450199552,10.3998191030762,4
3.74939154435845,15.095891210369,4
4.4183667184781,13.5430023136185,4
17.8132281919012,55.5021979871866,4
2.07948679939265,13.4065154344781,4
8.72688867961162,26.9635719467762,4
9.27327086483974,26.0508098771468,4
11.353615859839,33.3091767024786,4
19.0031156621409,97.6250852397399,4
5.36768993345225,18.635198045409,4
12.3793525914427,41.1742127167496,4
12.9393543858088,37.8600384310198,4
8.68458551749507,24.5703133259207,4
9.13581530267101,24.0900849369996,4
2.63791244107273,13.4987170695108,4
13.0338201865374,43.8352658344243,4
4.28609543577355,14.6045627860961,4
17.2521597846823,85.4919091501385,4
15.1484609199264,54.5186983512628,4
6.38808687838852,21.1480793565795,4
10.1743605582928,26.9462550847894,4
7.54627931897458,22.6593000776379,4
2.7624996081942,12.8136359757425,4
10.7932440691394,33.3467200445122,4
9.65539130162357,22.2891220115425,4
9.2297212195928,27.8472995247819,4
7.11336259650746,22.2053727196781,4
9.64598959225884,29.0645193849816,4
13.0598067758705,43.3626582085942,4
1.16977042209347,10.8529097718045,4
17.8961804247743,64.1216580145618,4
18.876031790346,75.0441446835547,4
9.13314195617762,27.9267007791845,4
8.65644134134346,23.8827720005675,4
10.7397416582228,30.2110231395784,4
17.4031261581483,97.971954169097,4
2.72276100247514,12.6699096107318,4
3.69492478849145,14.0688628063269,4
-0.011633633589372,9.28945459797822,4
5.34954275925221,18.4457852116892,4
4.42364597323683,13.7181356328814,4
7.08772942992048,21.1262347955207,4
3.70811221208388,14.4177673475416,4
3.20507718869082,13.212862887458,4
12.8808633180342,41.5280066546103,4
19.9353576830514,84.3721638773471,5
0.533787090247447,9.96516318300455,5
9.72800305623471,27.138307370822,5
6.53922014563843,17.2507690761491,5
12.3876617918972,40.6043220809375,5
15.1234588974719,55.0759541827197,5
6.99396934242295,18.7222579866825,5
10.7477754406379,31.9659324345771,5
3.73522688949445,16.591013784901,5
11.3172206960533,30.3449278500123,5
15.7128047088966,54.2642183346626,5
10.2725121449539,25.5423149326159,5
17.9376911493765,79.878817729108,5
9.74077565191223,27.4772937571147,5
1.54756211083181,10.3499214330886,5
6.59248096361882,17.3000370679564,5
7.111315534537,17.6369571099112,5
10.7248644461193,36.8302641432195,5
18.3436771989671,79.3455342196402,5
16.6598778333294,53.9412149449645,5
17.8300596678967,80.2597972294206,5
-0.0917015969026832,9.97870713468502,5
6.93946538845757,22.320315984475,5
10.3547508927611,29.4866759947571,5
3.13842458416491,12.436064423884,5
12.5071009394161,38.5269364887609,5
7.60427466121432,23.7506709940034,5
6.52521712241634,17.9916217967586,5
3.15047556159801,15.0295638564559,5
16.8011359389949,59.8784421355242,5
10.8611534497895,39.8652358178326,5
8.74183387022385,22.0241873348231,5
11.3252296131336,30.5544778185385,5
9.78586365307777,23.3761396516799,5
4.88239022117435,13.4179973454348,5
10.3403185706706,35.2386513411181,5
18.9677575869263,97.4121266386186,5
0.0741856464464216,9.49016051105074,5
18.4711474335828,75.9072621291077,5
8.0200265148051,23.6942975023701,5
6.92942648349451,23.7509471093402,5
2.14673504567871,12.0879680301202,5
17.8615924199654,68.0891407394679,5
8.7109009175069,26.7579409055098,5
2.81028701007714,11.7823873695112,5
12.9825709967024,41.7813241508902,5
3.71965065311978,14.4592173227719,5
2.23598507636765,11.2588468155584,5
16.7973779447436,67.5134749452021,5
14.1277317726077,44.4457988112037,5
7.60329021005635,21.4937580120969,6
15.7489755656611,55.0734402416825,6
0.0362158685903996,10.9380925894601,6
15.1132396729779,53.0765383999386,6
13.9614531228119,47.4899534270627,6
18.9637723728755,97.7497162818237,6
2.09636566257829,11.6449551207328,6
11.2813459407304,36.3612454071965,6
9.65824800223208,23.8922397109077,6
5.9770282191163,18.3893362667621,6
10.7893015137286,32.602546202566,6
2.70537619866219,11.8734521763551,6
15.1105261674789,59.5442528231925,6
19.5209937605262,86.7405244348708,6
12.9609890925909,35.7344073775402,6
14.658601974784,48.866481348296,6
4.86162899034239,16.2002028592284,6
3.25849268607765,13.2521092384239,6
15.7650559106473,65.9612923212174,6
1.01436048391451,9.82736053750839,6
12.3291817901458,37.1768019331489,6
15.6237107466631,63.4894904943863,6
0.592507594818199,9.80600053997315,6
16.8211408365726,65.6601052355544,6
5.91312183747385,16.1171837766474,6
17.2148835356033,60.247157268804,6
13.6123346466335,47.5458039432473,6
14.6912923707948,60.4244241798686,6
5.3958579739886,15.8545905759417,6
3.18058186148636,11.8144680784038,6
4.25134013731365,14.6183817283275,6
12.3576725522268,37.9336966995567,6
6.93623909183526,18.9428615051246,6
19.9708603200447,103.208498547308,6
16.2396595511887,52.1906502989172,6
4.23755861796957,13.7950725822244,6
5.9766061254995,16.4167806527558,6
17.3666006673689,66.4810230385244,6
1.15818682142523,11.8431659501747,6
15.1241686690193,46.3255698623478,6
15.7531546141062,48.9349469971602,6
3.15793420018039,12.5055526055436,6
17.3764354872892,74.9262582174343,6
12.39731859674,33.6144181223389,6
19.4442736011223,88.5005329539995,6
17.2693706925868,78.7845350129687,6
5.37370730455542,15.4434995691388,6
0.0157505081612617,10.8269777970635,6
2.20987584114986,11.4828471047095,6
8.18202542770578,21.6152905413704,6
7.50244130142335,24.9730101238119,7
10.3330959210517,27.4935745035708,7
16.2929157505058,62.8529734480413,7
2.77873928283316,14.1817669620267,7
17.7990186656753,98.7273906048714,7
16.2372574636847,64.9678344256359,7
17.9087141398827,87.4312160911767,7
18.3241901502704,91.0844238807221,7
15.7045891295396,61.9452997916107,7
17.8899190984966,58.4737415737603,7
13.4684601464389,40.3903619852477,7
8.15873364506959,28.5708217870438,7
7.11205278365621,18.6279103593246,7
