"x","y",".sample"
19.5217769905869,99.2173114571091,1
3.78865787331911,20.6582307828775,1
2.11514059237557,17.2069076015582,1
9.26769126067411,37.3392141388773,1
13.0149214794493,54.2250250216618,1
10.1790210984936,43.8922420916209,1
1.61107053446382,11.9330022817006,1
19.3741529744696,90.4703265552723,1
12.9137768608431,57.3801285459929,1
6.3879152265837,27.2702720115556,1
17.3530703320375,77.738112343233,1
10.3165344393672,42.5895439545848,1
15.0401724743978,68.2455020396057,1
9.70814861197493,41.8390312369736,1
15.5873234159168,65.7861510968098,1
10.1691515870495,46.2702359193947,1
8.5431813096247,29.4841663150733,1
2.17171436648609,17.9028428380777,1
-0.0360581982526928,7.3479488048861,1
14.6174185701223,65.7568125712252,1
16.7199662161677,80.0115526592904,1
1.10075273509314,11.3110363348481,1
18.9352615126838,92.7883998447578,1
11.2753745592692,47.9857524859228,1
18.3569178728239,83.360299360034,1
4.39400147681829,21.483799829566,1
6.42832945964798,24.4876821246868,1
5.41278425453925,22.7039203017257,1
19.385536034735,96.0968231027315,1
9.10383578366328,35.7657932428724,1
1.02615641168495,12.820356212872,1
12.339316622772,53.7222347977569,1
15.1402069460885,60.4535344689997,1
5.86126372894403,27.5275353050121,1
16.294699565966,71.6374253688825,1
12.3317690577458,50.5081087217868,1
4.31307782623318,20.2028580755342,1
9.70133408607266,39.1205906630784,1
10.2459605465652,43.2635266587774,1
-0.0721634807400404,7.62653253556929,1
3.30676024709425,17.4450930074543,1
5.84794591312986,25.7965882887673,1
6.57485735965273,29.1058809671452,1
3.19940740999922,21.4424431472897,1
18.298556571847,99.131564569354,1
3.20999014413885,19.7888415270989,1
13.0334035855482,49.5566970937627,1
19.3924503655676,95.2244669388632,1
11.3568561688074,44.477356021119,1
7.46538309602183,34.6643504513295,1
18.8580345912931,97.5144124746067,2
2.18194126112553,11.3197948506013,2
10.8847843889044,44.9800706644966,2
4.2286517140079,22.1096438684112,2
14.5258012102903,64.1028208324418,2
9.7946317587076,42.7324797236527,2
16.846454349995,80.1588910503922,2
4.30377894189914,22.1757755504104,2
19.4444560950026,96.7470970912519,2
5.37035969592767,24.3463650512695,2
9.27707072267409,39.5028527864301,2
8.71061712629826,36.6974444923239,2
13.5166357844478,59.0552164000482,2
12.8945064163326,55.5134754958409,2
2.69032182110448,19.179802170965,2
5.88050258586687,24.4889336831021,2
8.56861342494854,40.7357531284568,2
4.23195659610216,17.6662450944057,2
6.05194904780519,23.8453629633247,2
3.71150744251127,17.9184236610571,2
16.2361557428952,73.2478241612279,2
8.64396923634143,36.1572879976008,2
18.90464051261,86.8793004114117,2
13.4280486344422,56.9533744830821,2
6.41437384106717,28.7880558222048,2
9.6935507468777,41.4692122652199,2
2.66264711997633,16.4470075140933,2
6.54471564686052,30.6546799289839,2
4.93297667345546,22.4410998058707,2
11.2637346475505,46.2590482734666,2
19.3968511363064,91.2540929888886,2
13.9783868276836,71.1447907022234,2
14.6119682270741,59.1533428442433,2
18.3717639975885,90.5203075582245,2
0.584902567721853,14.0707934990905,2
8.08057253824099,36.3094848780834,2
11.2528095066984,51.6932346958828,2
15.658566355633,69.747956968224,2
1.04297324588699,11.6687965088942,2
12.400341553035,59.1827418659025,2
2.69036916278091,14.0614680306389,2
9.76097937178707,41.3073278051178,2
15.0661573216864,63.2179877417296,2
10.2474951573824,41.110703248286,2
14.0304649587074,60.6963434914449,2
12.9215114905356,50.1720939330234,2
-0.0189371825382113,9.87068223136407,2
12.9205146843351,54.5085657711257,2
3.25453328148245,18.0994266663272,2
14.1169040818909,73.2762103625125,2
0.098514687437564,8.97775442074964,3
7.53311074395221,33.9521136700173,3
15.7759226197604,68.512140409286,3
7.01627974620396,31.2809819896673,3
19.9735597615484,94.4195333195899,3
0.0313092808909714,12.3346541938144,3
12.5177183226335,62.233166167855,3
12.9801078262969,54.8217834366384,3
17.7810333907178,88.2155034310581,3
16.2905174918383,77.7194612772464,3
0.018107553564012,6.19778075127558,3
17.4042558494157,73.0246190396128,3
20.1072587334011,102.456877601386,3
7.50743557075341,32.8217376641111,3
16.699687706264,73.0527407202401,3
15.7264579100371,72.2065383683007,3
7.61138593932916,31.1632396466057,3
1.08269699386125,11.8817672789345,3
14.6551231678636,58.5665206253217,3
13.4262226706991,55.7722620642968,3
3.26835389989026,18.6243624883504,3
14.6294162946255,62.6944895602982,3
7.05684964036317,28.6857695575268,3
2.21400819129663,14.7941632076628,3
13.9559223788219,63.2700585180095,3
19.9158506970759,96.6954637046543,3
11.3276407064226,48.9907572001104,3
14.1560437909389,61.0114617474162,3
5.39662600246208,27.4312401139078,3
10.2699551125047,44.6563349090725,3
0.647599874298969,12.0222673627566,3
3.74343088241259,22.794904425724,3
5.92583409275245,31.5507640846192,3
7.5067934718423,29.8757584752075,3
7.64832992753689,31.6341823456656,3
2.68972230921847,18.1306791638999,3
7.50960024297912,34.4039902874567,3
6.93141232365863,30.3427558880128,3
13.4541913677181,63.301465152626,3
10.8389641573512,44.618286226599,3
