"x","y",".sample"
18.2715053660294,81.0560397103681,1
10.1906192312194,43.9027711106601,1
12.3245640562407,47.5018600808233,1
8.0009333104819,39.3912617217907,1
6.38188155975319,27.1149480427155,1
11.3823670971718,51.5308579060501,1
8.19502547397017,40.5632924109564,1
3.19959110111713,20.1517102329639,1
3.7356914619595,20.6359032978709,1
5.40719396646457,21.8695518132368,1
11.3838426028982,46.4635784565851,1
3.28446684975892,15.7835774031577,1
10.8919561516036,50.2224982103735,1
14.0865751038702,63.5920541601111,1
20.0427105009854,102.512999384724,1
12.9949412309534,62.3133817611514,1
3.32532609167479,19.2686467521748,1
10.9050743360323,50.7491148294384,1
13.9873640698777,55.4633266474697,1
15.2390631850329,69.3551490045936,1
5.32130765666762,23.5844411138425,1
10.7197267333408,43.9955969836425,1
0.525246215984175,7.33631679932473,1
12.395705036693,56.8760581332834,1
10.1758706382131,40.8614799871355,1
10.7389534161695,44.2331644705532,1
11.8069030595243,46.5390969686194,1
1.18869488487569,13.3291964785807,1
11.8958726672221,49.944223420846,1
8.66032043718094,32.6384839252887,1
20.0385779133625,106.981978340738,1
4.236120478164,24.6479380403423,1
6.4253677472373,26.9021152089568,1
9.19250035987336,40.2046770403145,1
3.69951348025875,19.7684935120533,1
15.5882929515452,79.4119014793797,1
13.0148553004178,54.8152313861905,1
1.17866292837625,13.6256121241952,1
-0.0976210648957638,12.6937086569641,1
0.441618500253135,14.664420167438,1
4.92235801001965,23.2391943292508,1
2.21371709993648,21.8938121397736,1
-0.062551868520677,8.54956335672226,1
5.41014115275206,24.9848613660671,1
6.58091702573872,26.9183867060937,1
15.5868003980335,70.90085148992,1
16.7540014554172,79.1164285670924,1
14.0677254293064,62.9625071322531,1
16.7469232563827,78.9464301061306,1
10.3580064234333,44.2555828965395,1
4.95508797697864,11.8427313241242,2
19.466311551543,82.2730246937891,2
18.3915083513671,100.292650897128,2
11.2724899647765,20.09082309939,2
3.23546163739234,10.7757881432278,2
19.479577208668,72.4930590541525,2
2.64753753657241,10.6179594933362,2
9.77854446430227,16.0526566023829,2
15.5693351038605,38.6070023967737,2
16.8373201321385,44.1203127639096,2
10.7810880082389,20.4383742187813,2
4.27768262760301,11.4577013485622,2
9.22854048328947,14.5152403999407,2
11.8500484049123,27.1756674202514,2
7.10227271957444,15.5422056140647,2
7.09417916037636,12.1286536249072,2
2.74657283444305,10.7135597839275,2
6.40182148685246,12.1723283122673,2
18.4607588983496,67.7134831991143,2
9.75397363086885,17.6993087761369,2
11.8422205218531,22.6629279240261,2
0.00821253551915287,10.4227228231601,2
14.5874242858203,32.5985827503822,2
13.4190297484888,28.3732876892593,2
18.8169616834671,82.5822945081137,2
9.66822299771479,18.5513478518746,2
9.78976397244728,17.5437795085775,2
9.1396809009957,18.7911064057342,2
12.501699816278,23.5470370375338,2
11.9609688181102,22.5673702598115,2
18.8866702014619,73.6183127839479,2
12.4911930667895,21.5380115093533,2
1.09954862811593,10.9140915393756,2
3.18896055477455,10.5464561254032,2
16.8547970686744,55.6116411517068,2
5.39647578958744,11.6300321005094,2
7.58630435026739,12.5434245042472,2
16.7131677103455,35.5679094198857,2
12.9484829477916,24.9515633696557,2
13.4357710332616,34.0540268492868,2
11.2489245396395,18.1435168147144,2
1.03388422890184,10.0719265501215,2
18.995798337618,100.029326453081,2
11.8042811416395,28.4780224001088,2
2.14747479367795,10.5862210491829,2
15.6102349322088,45.4455993200778,2
16.1936425259433,39.7067829894619,2
10.1756679672142,18.5869141269782,2
6.51803536565541,13.0794387562706,2
4.21875096067932,12.0198505230209,2
12.4915408214412,27.217539238924,3
10.8836310236556,21.7364504887233,3
17.2826044130011,33.1441568535034,3
20.0198851954509,68.1172786839264,3
17.747432701817,60.1446465140174,3
14.6598558320445,27.5370213201706,3
19.5317185904552,89.9739362929042,3
17.75774455365,60.087715472755,3
7.00821991590159,15.0081835322052,3
4.39399587118585,11.706801528048,3
19.3602649687287,92.6639408238042,3
3.19629559696436,10.615937665883,3
17.8174967803957,44.3103382755233,3
3.74469891818205,10.5669290337312,3
3.30547047798864,10.2077584316428,3
10.8719675719318,20.0431808054173,3
11.4404940699589,20.1576142344585,3
2.14443405700269,10.5405606440182,3
13.5625014820086,31.0869837347576,3
5.46069572535293,12.2384976226975,3
11.8659441707347,19.4542739102679,3
19.3975257457532,75.9399496991677,3
9.1384745802908,14.9926465956311,3
3.15595072396442,10.7367227921899,3
11.3056043290169,19.1916243809651,3
6.56080225850954,12.1453435385532,3
11.805396959164,18.5899896397541,3
18.2933245983647,93.5557437578923,3
4.9550804114896,11.8229001805968,3
3.83562128324213,10.85034647915,3
10.8499716095151,22.3351321411601,3
11.8868643855162,32.3756583359524,3
14.1290249713367,31.2793373896065,3
9.20205987254631,18.3556374567431,3
3.69743414613383,11.351504690529,3
0.434286009699056,10.1120008936099,3
3.87459120338002,10.8502767597285,3
2.08665114310177,10.6275250872783,3
1.15534597785202,10.281480909485,3
9.10971220461566,16.6984399078639,3
1.02663017887985,10.2321267003314,3
6.40726209277786,12.5788557429175,3
19.4035979298261,129.073147370021,3
19.4933214410991,131.027100860316,3
9.1688257649402,17.5343454090711,3
11.2938204440296,21.0545706506913,3
6.54834990224368,13.2532090017379,3
9.7829805076821,19.4899341368227,3
7.53390177914057,14.0848999432957,3
13.4909677956799,26.3599146274863,3
3.73144632007891,13.0741585093204,4
3.16764438569329,10.5802524815804,4
12.4425822683468,30.7246814925259,4
12.5002102187451,22.1585044124462,4
9.66870389774165,16.2018316199247,4
12.3722344862174,26.8970577907363,4
9.7067021319913,20.9934190334063,4
2.70155211288643,10.9090683175776,4
3.77498740748653,11.741497607629,4
0.627855196844736,9.90696215107855,4
5.36256731136838,11.8102653751258,4
10.1965578033132,17.838828906065,4
3.24895450461067,10.326750739606,4
13.4895492627888,29.6045187288001,4
14.6307761981325,25.6671887395419,4
10.1855072207255,18.9067629700214,4
2.76466689331059,10.7167027641521,4
17.2589445859923,53.2699426274524,4
0.0419434613417834,9.70981645314965,4
2.61229487111208,10.9681554901266,4
15.7251458675158,37.4986474067268,4
0.519816302970001,10.4272921113255,4
7.61315371871669,16.3617927598121,4
9.19375947696257,22.7350993335598,4
15.0672818012037,45.4387639135457,4
11.3411547935017,17.6172935228798,4
14.0399084421365,35.2338138893981,4
13.5480831255435,33.2886443904164,4
19.4228972228524,80.3434596942621,4
11.8119641414069,19.7743687056817,4
2.12604155678468,10.189570260962,4
4.83392744285009,12.6265420354988,4
14.6679900217806,44.8895794197198,4
9.83035197689852,14.805454409238,4
1.72243696284465,10.9678098614228,4
12.328162625185,23.4824445534924,4
9.20045354470711,16.4650616865336,4
0.598193016454527,10.3711193126067,4
10.7273169421208,17.8346112819754,4
5.96151637255531,12.6018995888838,4
2.21153874341565,10.47205505935,4
9.12723705851387,16.4971748098027,4
7.02740166792394,12.3144898596683,4
5.8682461582305,10.9471582423851,4
1.06226143290837,10.2969491478002,4
10.8156491997753,23.9118957781519,4
2.73203946115051,10.336157990756,4
6.0527212636428,12.3888346582903,4
20.0440092096422,105.266579895521,4
11.3215703931906,19.589842923087,4
10.3772501916149,16.1017086659468,5
1.69825360744431,10.28359802018,5
8.1782597479198,14.3236281038717,5
2.66564485623104,10.7572672213989,5
14.0143439283153,29.6380230602742,5
1.02407932100994,10.355559636658,5
5.86410233379473,12.0075336211757,5
15.17978258347,29.1566699621635,5
9.83734733771815,17.4249280858427,5
7.65585375099,13.6496717732694,5
11.9654541403417,24.0817310516263,5
4.9300649501118,12.1505470564356,5
6.44400549446545,11.9436968821171,5
4.24486454047222,10.8907069463135,5
5.30890832556175,11.1559766494643,5
5.4512910686093,11.9719437318823,5
3.71586606320704,10.8416012725865,5
18.9259504121618,70.6156582414515,5
11.3417567582511,18.7993132845103,5
9.26658286405083,20.9444424692677,5
3.78523032658139,10.7076284555825,5
1.16665115275224,10.5459312716946,5
11.8838544981003,21.2276640671366,5
20.058775515588,108.795087785488,5
13.0114160269282,31.6431837565557,5
7.11802967524649,14.8558068136738,5
18.2880436321387,76.8967940889119,5
8.14862532567716,15.4671367565642,5
10.8404854296771,26.1991496274649,5
12.5334813409362,28.0055861724417,5
11.7959622433901,24.5129989790244,5
15.0275898271468,39.2433272059581,5
14.0825091481531,39.4829570450663,5
15.1425121683967,43.9116821437926,5
19.9179275425803,95.4686972115646,5
12.5212558326151,26.7432498779558,5
6.39182532974645,12.7344485075337,5
12.450750645234,28.8672504816069,5
2.79249444429365,10.9414121382975,5
9.70267636288984,18.233298548005,5
15.7566149727259,30.8657158338164,5
15.5965862758536,32.5661259772495,5
17.7479580841513,53.3724638283866,5
10.2931257592058,20.5448042699796,5
5.37064089285346,13.389530539385,5
19.542139949238,79.2875027241415,5
18.4310343463907,82.0539383449867,5
3.24410846244886,11.3455658128693,5
15.0619401869462,28.1015430842667,5
8.10560217983759,15.4964698427517,5
3.34222649211034,10.6819099289068,6
4.77850834438159,11.468511359959,6
3.74181954328494,10.6550486931479,6
16.8087602288614,48.5262575629333,6
15.6314421698753,43.5067021921651,6
11.4080319430277,24.0475939305432,6
10.8276981537835,20.1377099022577,6
16.8048808730173,40.3143443774215,6
11.821140252468,29.1019019317832,6
13.419037670192,24.5935808810284,6
4.79385451199814,11.7917731786383,6
17.7675324767215,75.4791545970554,6
16.8277215127073,61.015379793535,6
12.3903825445909,23.0315493932879,6
6.39591468354627,12.4551822156159,6
5.99881689745319,13.2733349858473,6
13.4766697997569,28.7660473253538,6
18.8798678653949,90.0566068496769,6
15.7671129269995,47.5474338518394,6
19.5170309729279,73.6342995431774,6
